General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;12403;20,92900;0,05100;-0,021000;128,750;100,09;3,9000;0,000;100,468;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,35;15,482;26,521;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;114,8926;0,00000;0,0000;0,00000000;0,00000000;-0,00169;Infinity;360,8187;28,513841;-0,000950;24,191917;24,167697;-0,0002;-0,1815;0,03;30,86;0,00;0,00;6,73;;29,086;29,144;0,1274158;20,92800;0,05200;-0,00900;0,0014974;;15,15;12403,00;;;
;;12404;20,92800;0,05100;-0,007000;130,825;100,09;3,9000;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,35;15,509;26,518;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;111,1503;0,00000;0,0000;-0,00083415;-0,00083415;-0,00171;-1,88028;360,9298;28,742695;-0,000916;24,386083;24,361668;-0,0002;-0,1765;0,03;30,86;0,00;0,00;6,50;;29,092;29,144;0,1232657;20,92900;0,05200;-0,00900;0,0014370;;15,15;12404,00;;;
;;12405;20,92800;0,05200;-0,017000;124,450;100,09;3,9000;0,000;100,468;36,400;0,005;299,650;299,350;26,40;300,517;263,145;0,000;27,600;27,600;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,35;15,471;26,510;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;109,1153;0,00000;0,0000;0,00583903;0,00583903;-0,00043;0,18853;361,0389;28,033644;-0,000900;23,784505;23,760693;-0,0002;-0,1691;0,03;30,86;0,00;0,00;6,62;;29,099;29,157;0,1210089;20,92800;0,05100;-0,00400;0,0014468;;15,15;12405,00;;;
;;12406;20,92800;0,05200;-0,003000;130,050;100,09;3,8900;0,000;100,468;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,36;15,479;26,516;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;97,8154;0,00000;0,0000;0,00583903;0,00583903;0,00310;0,19273;361,1367;28,657433;-0,000900;24,313744;24,289402;-0,0002;-0,1730;0,03;30,86;0,00;0,00;6,76;;29,105;29,157;0,1084772;20,92800;0,05100;0,01000;0,0012699;;15,14;12406,00;;;
;;12407;20,92900;0,05100;0,009000;127,975;100,09;3,8900;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,36;15,473;26,494;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;80,4886;0,00000;0,0000;0,00000000;0,00000000;0,00734;Infinity;361,2172;28,427894;-0,000901;24,118997;24,094850;-0,0002;-0,1717;0,03;30,86;0,01;0,00;6,71;;29,110;29,168;0,0892619;20,92800;0,05100;0,02700;0,0010550;;15,14;12407,00;;;
;;12408;20,92800;0,05100;0,014000;127,350;100,09;3,8900;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,36;15,458;26,494;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;85,3962;0,00000;0,0000;-0,00583903;-0,00583903;0,00482;-0,19072;361,3026;28,358391;-0,000953;24,060029;24,035941;-0,0002;-0,1811;0,03;30,86;0,00;0,00;6,41;;29,114;29,168;0,0947044;20,92900;0,05100;0,01700;0,0011211;;15,14;12408,00;;;
;;12409;20,92800;0,05100;0,017000;127,425;100,09;3,9000;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,36;15,475;26,526;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;85,6712;0,00000;0,0000;-0,00583903;-0,00583903;0,00357;-0,19077;361,3883;28,366740;-0,000902;24,067112;24,043017;-0,0002;-0,1716;0,03;30,86;0,00;0,00;6,13;;29,119;29,176;0,0950094;20,93000;0,05100;0,01200;0,0011239;;15,15;12409,00;;;
;;12410;20,92800;0,05100;0,005000;121,775;100,09;3,9000;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,517;263,145;0,000;27,600;27,600;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,36;15,486;26,513;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;98,6917;0,00000;0,0000;0,00083415;0,00083415;0,00080;1,30546;361,4870;27,730723;-0,000903;23,527498;23,503943;-0,0002;-0,1678;0,03;30,86;0,00;0,00;6,27;;29,124;29,176;0,1094491;20,92900;0,05100;0,00100;0,0013233;;15,15;12410,00;;;
;;12411;20,92800;0,05100;0,003000;128,100;100,09;3,9000;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,36;15,494;26,502;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;110,7039;0,00000;0,0000;0,00000000;0,00000000;-0,00043;Infinity;361,5977;28,441773;-0,000904;24,130772;24,106614;-0,0002;-0,1723;0,03;30,86;0,00;0,00;6,71;;29,130;29,188;0,1227706;20,92800;0,05100;-0,00400;0,0014468;;15,15;12411,00;;;
;;12412;20,92800;0,05100;-0,008000;127,825;100,08;3,9000;0,000;100,468;36,400;0,005;299,650;299,350;26,40;300,517;263,145;0,000;27,600;27,600;26,900;301,650;;;;;0,00;0,00;0,00;3,00;17,36;15,509;26,532;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;123,4662;0,00000;0,0000;-0,00083415;-0,00083415;-0,00495;-1,33749;361,7212;28,411229;-0,000837;24,104858;24,080725;-0,0002;-0,1594;0,03;30,86;0,00;0,00;6,42;;29,137;29,188;0,1369241;20,92900;0,05100;-0,02200;0,0016139;;15,15;12412,00;;;
;;12413;20,92800;0,05200;-0,018000;125,775;100,08;3,9000;0,000;100,470;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,650;;;;;0,00;0,00;0,00;3,00;17,36;15,452;26,513;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;120,2984;0,00000;0,0000;0,00583903;0,00583903;-0,00317;0,18953;361,8415;28,182484;-0,000854;23,910784;23,886846;-0,0002;-0,1614;0,03;30,86;0,00;0,00;6,65;;29,144;29,201;0,1334109;20,92800;0,05100;-0,01500;0,0015858;;15,15;12413,00;;;
;;12414;20,92800;0,05200;-0,009000;130,200;100,08;3,8900;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,37;15,494;26,497;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;124,3641;0,00000;0,0000;0,00583903;0,00583903;-0,00398;0,26797;361,9658;28,673955;-0,000821;24,327762;24,303406;-0,0002;-0,1579;0,03;30,86;0,00;0,00;6,77;;29,152;29,201;0,1379197;20,92800;0,05200;-0,01800;0,0016111;;15,14;12414,00;;;
;;12415;20,92800;0,05100;-0,009000;124,725;100,09;3,8900;0,000;100,478;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,37;15,513;26,486;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;119,8016;0,00000;0,0000;-0,00083415;-0,00083415;-0,00340;-1,83592;362,0856;28,064601;-0,000873;23,810769;23,786931;-0,0002;-0,1642;0,03;30,86;0,00;0,00;6,62;;29,159;29,216;0,1328600;20,92800;0,05200;-0,01600;0,0015858;;15,14;12415,00;;;
;;12416;20,92900;0,05100;-0,004000;126,825;100,07;3,8900;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,517;263,145;0,000;27,600;27,600;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,37;15,544;26,510;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;107,2470;0,00000;0,0000;0,00000000;0,00000000;0,00032;Infinity;362,1929;28,299878;-0,000754;24,010384;23,986346;-0,0002;-0,1431;0,03;30,86;0,00;0,00;6,68;;29,166;29,216;0,1189369;20,92800;0,05100;-0,00100;0,0014089;;15,14;12416,00;;;
;;12417;20,92800;0,05100;0,010000;130,100;100,07;3,8900;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,37;15,465;26,502;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;95,1432;0,00000;0,0000;0,00000000;0,00000000;0,00260;Infinity;362,2880;28,662942;-0,000755;24,318418;24,294072;-0,0002;-0,1450;0,03;30,86;0,00;0,00;6,48;;29,172;29,229;0,1055138;20,92900;0,05100;0,00800;0,0012348;;15,14;12417,00;;;
;;12418;20,92800;0,05100;0,027000;125,400;100,08;3,8900;0,000;100,468;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,37;15,498;26,489;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;106,6428;0,00000;0,0000;0,00000000;0,00000000;0,00031;Infinity;362,3947;28,140440;-0,000806;23,875113;23,851210;-0,0002;-0,1521;0,03;30,86;0,00;0,00;6,64;;29,178;29,229;0,1182669;20,92800;0,05100;-0,00100;0,0014089;;15,14;12418,00;;;
;;12419;20,92800;0,05100;0,017000;123,975;100,08;3,8900;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,37;15,494;26,524;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;101,9603;0,00000;0,0000;0,00000000;0,00000000;0,00253;Infinity;362,4966;27,980094;-0,000807;23,739071;23,715304;-0,0002;-0,1514;0,03;30,86;0,00;0,00;6,88;;29,184;29,240;0,1130740;20,92700;0,05100;0,00800;0,0013556;;15,14;12419,00;;;
;;12420;20,92900;0,05100;0,012000;128,575;100,08;3,8900;0,000;100,470;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,37;15,471;26,500;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;102,1346;0,00000;0,0000;0,00000000;0,00000000;0,00183;Infinity;362,5988;28,494456;-0,000774;24,175470;24,151266;-0,0002;-0,1478;0,03;30,86;0,00;0,00;6,73;;29,190;29,240;0,1132673;20,92800;0,05100;0,00500;0,0013331;;15,14;12420,00;;;
;;12421;20,93000;0,05100;0,001000;122,575;100,08;3,8900;0,000;100,468;36,400;0,005;299,650;299,350;26,40;300,483;263,138;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,37;15,465;26,510;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;97,8254;0,00000;0,0000;0,00000000;0,00000000;0,00203;Infinity;362,6966;27,821662;-0,000808;23,604653;23,581021;-0,0002;-0,1507;0,03;30,86;0,00;0,00;6,57;;29,195;29,251;0,1084884;20,92800;0,05200;0,00600;0,0013078;;15,14;12421,00;;;
;;12422;20,92900;0,05100;-0,004000;129,775;100,08;3,8900;0,000;100,478;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,38;15,458;26,510;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;114,3632;0,00000;0,0000;0,00000000;0,00000000;-0,00120;Infinity;362,8109;28,627119;-0,000809;24,288025;24,263708;-0,0002;-0,1552;0,03;30,86;0,00;0,00;6,76;;29,202;29,251;0,1268287;20,92800;0,05100;-0,00700;0,0014848;;15,14;12422,00;;;
;;12423;20,92800;0,05100;-0,022000;121,975;100,08;3,8900;0,000;100,468;36,400;0,005;299,650;299,350;26,40;300,483;263,138;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,38;15,465;26,489;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;109,2174;0,00000;0,0000;0,00000000;0,00000000;-0,00189;Infinity;362,9202;27,753485;-0,000775;23,546810;23,523236;-0,0002;-0,1443;0,03;30,86;0,00;0,00;6,27;;29,208;29,263;0,1211220;20,92900;0,05100;-0,01000;0,0014623;;15,14;12423,00;;;
;;12424;20,92900;0,05200;-0,015000;125,950;100,07;3,8900;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,38;15,450;26,524;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;109,0532;0,00000;0,0000;0,00000000;0,00000000;-0,00143;Infinity;363,0292;28,202084;-0,000759;23,927413;23,903458;-0,0002;-0,1435;0,03;30,86;0,00;0,00;6,38;;29,215;29,263;0,1209400;20,92900;0,05100;-0,00800;0,0014370;;15,14;12424,00;;;
;;12425;20,92800;0,05200;-0,018000;127,425;100,07;3,8900;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,483;263,138;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,38;15,442;26,510;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;115,5184;0,00000;0,0000;0,00000000;0,00000000;-0,00319;Infinity;363,1447;28,366740;-0,000759;24,067112;24,043017;-0,0002;-0,1444;0,03;30,86;0,00;0,00;6,41;;29,221;29,277;0,1281099;20,92900;0,05200;-0,01500;0,0015128;;15,14;12425,00;;;
;;12426;20,92800;0,05100;-0,016000;123,575;100,07;3,8900;0,000;100,468;36,400;0,005;299,650;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,38;15,494;26,521;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;104,4488;0,00000;0,0000;-0,00083415;-0,00083415;-0,00191;-1,82744;363,2492;27,934920;-0,000743;23,700744;23,677016;-0,0002;-0,1392;0,03;30,86;0,00;0,00;6,04;;29,228;29,277;0,1158337;20,93000;0,05200;-0,01000;0,0013893;;15,14;12426,00;;;
;;12427;20,92800;0,05100;-0,001000;126,000;100,08;3,8900;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,483;263,138;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,38;15,502;26,510;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;91,7077;0,00000;0,0000;0,00583903;0,00583903;0,00280;0,26361;363,3409;28,207682;-0,000812;23,932163;23,908203;-0,0002;-0,1535;0,03;30,86;0,00;0,00;6,38;;29,233;29,289;0,1017038;20,92900;0,05200;0,00900;0,0012095;;15,14;12427,00;;;
;;12428;20,92800;0,05100;0,008000;130,400;100,08;3,8800;0,000;100,478;36,400;0,005;299,750;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,38;15,492;26,510;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;96,4711;0,00000;0,0000;0,00583903;0,00583903;0,00108;0,19295;363,4374;28,691182;-0,000812;24,350502;24,318007;-0,0002;-0,1562;0,03;30,86;0,00;0,00;6,20;;29,239;29,289;0,1069864;20,93000;0,05100;0,00200;0,0012503;;15,13;12428,00;;;
;;12429;20,92900;0,05100;-0,001000;128,000;100,08;3,8800;0,000;100,470;36,400;0,005;299,650;299,350;26,40;300,517;263,145;0,000;27,600;27,600;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,38;15,460;26,526;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;95,3452;0,00000;0,0000;-0,00083415;-0,00083415;0,00232;-1,33841;363,5327;28,430671;-0,000813;24,121353;24,097203;-0,0002;-0,1549;0,03;30,86;0,00;0,00;6,43;;29,244;29,299;0,1057379;20,92900;0,05100;0,00700;0,0012475;;15,13;12429,00;;;
;;12430;20,92800;0,05100;0,008000;122,800;100,08;3,8800;0,000;100,476;36,400;0,005;299,650;299,350;26,40;300,517;263,138;0,000;27,600;27,600;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,38;15,481;26,513;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;100,0654;0,00000;0,0000;0,00000000;0,00000000;0,00031;Infinity;363,6328;27,847185;-0,000779;23,626307;23,602653;-0,0002;-0,1455;0,03;30,86;0,00;0,00;6,30;;29,249;29,299;0,1109725;20,92900;0,05200;-0,00100;0,0013359;;15,13;12430,00;;;
;;12431;20,92700;0,05200;0,005000;128,575;100,08;3,8800;0,000;100,468;36,400;0,005;299,650;299,350;26,40;300,483;263,138;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,39;15,500;26,502;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;102,6348;0,00000;0,0000;0,00000000;0,00000000;-0,00069;Infinity;363,7354;28,494456;-0,000814;24,175470;24,151266;-0,0002;-0,1555;0,03;30,86;0,00;0,00;6,16;;29,255;29,310;0,1138220;20,93000;0,05100;-0,00500;0,0013388;;15,13;12431,00;;;
;;12432;20,92800;0,05100;0,006000;123,350;100,08;3,8800;0,000;100,476;36,400;0,005;299,750;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,39;15,500;26,505;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;111,7284;0,00000;0,0000;0,00000000;0,00000000;-0,00264;Infinity;363,8471;27,904821;-0,000797;23,683109;23,651505;-0,0002;-0,1491;0,03;30,86;0,00;0,00;6,31;;29,262;29,310;0,1239068;20,92900;0,05200;-0,01300;0,0014876;;15,13;12432,00;;;
;;12433;20,92800;0,05100;-0,007000;126,650;100,08;3,8800;0,000;100,478;36,400;0,005;299,750;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,39;15,494;26,508;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;114,1737;0,00000;0,0000;0,00000000;0,00000000;-0,00268;Infinity;363,9613;28,275628;-0,000781;23,997816;23,965793;-0,0002;-0,1480;0,03;30,86;0,00;0,00;6,39;;29,268;29,323;0,1266186;20,92900;0,05100;-0,01300;0,0015002;;15,13;12433,00;;;
;;12434;20,92800;0,05100;-0,010000;126,950;100,08;3,8800;0,000;100,478;36,400;0,005;299,750;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,39;15,492;26,524;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;129,5511;0,00000;0,0000;0,00000000;0,00000000;-0,00543;Infinity;364,0909;28,309096;-0,000815;24,026221;23,994159;-0,0002;-0,1547;0,03;30,86;-0,01;0,00;6,68;;29,276;29,323;0,1436722;20,92800;0,05100;-0,02400;0,0016995;;15,13;12434,00;;;
;;12435;20,92900;0,05200;-0,008000;130,250;100,08;3,8800;0,000;100,476;36,400;0,005;299,750;299,350;26,40;300,483;263,138;0,000;27,600;27,500;26,900;301,650;;;;;0,00;0,00;0,00;3,00;17,39;15,441;26,497;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;108,9187;0,00000;0,0000;0,00000000;0,00000000;-0,00094;Infinity;364,1998;28,674677;-0,000782;24,336493;24,304018;-0,0002;-0,1503;0,03;30,86;0,00;0,00;6,48;;29,283;29,336;0,1207909;20,92900;0,05100;-0,00600;0,0014118;;15,13;12435,00;;;
;;12436;20,92900;0,05200;-0,015000;125,075;100,07;3,8800;0,000;100,468;36,400;0,005;299,750;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,650;;;;;0,00;0,00;0,00;3,00;17,39;15,458;26,505;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;112,0084;0,00000;0,0000;0,00000000;0,00000000;0,00007;Infinity;364,3118;28,099262;-0,000766;23,848133;23,816309;-0,0002;-0,1442;0,03;30,86;0,00;0,00;6,91;;29,289;29,336;0,1242173;20,92700;0,05100;-0,00200;0,0014819;;15,13;12436,00;;;
;;12437;20,92900;0,05200;-0,010000;127,075;100,08;3,8800;0,000;100,468;36,400;0,005;299,750;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,39;15,481;26,508;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;87,2289;0,00000;0,0000;0,00000000;0,00000000;0,00432;Infinity;364,3990;28,323030;-0,000817;24,038047;24,005969;-0,0002;-0,1551;0,03;30,86;0,00;0,00;6,40;;29,295;29,347;0,0967368;20,92900;0,05100;0,01500;0,0011463;;15,13;12437,00;;;
;;12438;20,93000;0,05100;0,009000;120,600;100,09;3,8800;0,000;100,478;36,400;0,005;299,750;299,350;26,40;300,483;263,145;0,000;27,600;27,500;26,900;301,750;;;;;0,00;0,00;0,00;3,00;17,39;15,490;26,500;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;92,5327;0,00000;0,0000;0,00000000;0,00000000;0,00226;Infinity;364,4916;27,592009;-0,000902;23,417621;23,386372;-0,0002;-0,1668;0,03;30,86;0,00;0,00;6,24;;29,300;29,347;0,1026188;20,92900;0,05100;0,00700;0,0012475;;15,13;12438,00;;;
