General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
;;2281;20,94500;0,05400;0,001000;132,325;100,07;1612,8001;0,000;100,582;41,300;0,005;299,550;299,250;26,60;299,317;263,145;0,000;26,300;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,72;15,839;26,457;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;59,4627;0,00000;0,0000;0,00000000;0,00000000;-0,00130;Infinity;100,6627;28,645972;-0,000506;24,295909;24,271577;-0,0001;-0,1012;0,01;11,42;0,00;0,00;3,31;;44,113;43,949;0,0632683;20,94500;0,05300;-0,00800;0,0007413;;1624,41;2281,00;;;
;;2282;20,94600;0,05400;0,004000;128,625;100,07;1612,8001;0,000;100,574;41,300;0,005;299,550;299,250;26,60;299,350;263,145;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,73;15,851;26,438;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;62,6561;0,00000;0,0000;0,00000000;0,00000000;-0,00252;Infinity;100,7254;28,242641;-0,000455;23,953827;23,929837;-0,0001;-0,0897;0,01;11,42;0,00;0,00;3,27;;44,120;43,949;0,0666661;20,94500;0,05400;-0,01300;0,0007918;;1624,41;2282,00;;;
;;2283;20,94600;0,05400;-0,015000;129,950;100,07;1612,8001;0,000;100,584;41,300;0,005;299,550;299,250;26,60;299,317;263,145;0,000;26,300;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,73;15,868;26,465;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;81,1660;0,00000;0,0000;0,00000000;0,00000000;-0,00680;Infinity;100,8066;28,387736;-0,000455;24,076888;24,052775;-0,0001;-0,0902;0,01;11,42;-0,01;0,00;3,28;;44,132;43,973;0,0863607;20,94500;0,05300;-0,03000;0,0010194;;1624,41;2283,00;;;
;;2284;20,94500;0,05300;-0,010000;124,600;100,07;1612,8001;0,000;100,582;41,300;0,005;299,550;299,250;26,60;299,317;263,145;0,000;26,300;26,500;25,700;301,550;;;;;0,00;0,00;0,00;3,00;10,73;15,862;26,444;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;60,4142;0,00000;0,0000;0,00000000;0,00000000;-0,00077;Infinity;100,8670;27,797237;-0,000490;23,576060;23,552448;-0,0001;-0,0951;0,01;11,42;0,00;0,00;3,51;;44,144;43,973;0,0642807;20,94400;0,05300;-0,00600;0,0007763;;1624,41;2284,00;;;
;;2285;20,94500;0,05400;-0,016000;122,225;100,08;1612,8001;0,000;100,584;41,300;0,005;299,550;299,250;26,60;299,350;263,145;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,73;15,881;26,446;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;46,6147;0,00000;0,0000;0,00000000;0,00000000;0,00021;Infinity;100,9136;27,531041;-0,000542;23,350287;23,326902;-0,0001;-0,1042;0,01;11,42;0,00;0,00;2,90;;44,148;43,990;0,0495980;20,94600;0,05300;-0,00200;0,0006050;;1624,41;2285,00;;;
;;2286;20,94500;0,05400;0,001000;125,100;100,07;1612,8001;0,000;100,582;41,300;0,005;299,550;299,250;26,60;299,350;263,151;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,73;15,875;26,460;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;56,0968;0,00000;0,0000;-0,00083327;-0,00083327;-0,00224;-1,80663;100,9697;27,852954;-0,000508;23,623316;23,599657;-0,0001;-0,0988;0,01;11,42;0,00;0,00;2,93;;44,151;43,990;0,0596870;20,94600;0,05400;-0,01200;0,0007188;;1624,41;2286,00;;;
;;2287;20,94500;0,05400;0,011000;128,500;100,07;1612,8001;0,000;100,574;41,300;0,005;299,550;299,250;26,60;299,317;263,145;0,000;26,300;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,73;15,883;26,446;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;51,5576;0,00000;0,0000;0,00583291;0,00583291;0,00046;0,18754;101,0212;28,228914;-0,000508;23,942184;23,918206;-0,0001;-0,1002;0,01;11,42;0,00;0,00;3,27;;44,155;43,994;0,0548573;20,94500;0,05300;-0,00100;0,0006527;;1624,41;2287,00;;;
;;2288;20,94400;0,05400;0,017000;134,350;100,07;1612,7901;0,000;100,584;41,300;0,005;299,550;299,250;26,60;299,317;263,145;0,000;26,300;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,73;15,847;26,470;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;37,5577;0,00000;0,0000;0,00583291;0,00583291;0,00302;0,19177;101,0588;28,864327;-0,000526;24,481106;24,456588;-0,0001;-0,1060;0,01;11,42;0,00;0,00;3,04;;44,155;43,994;0,0399614;20,94600;0,05300;0,00900;0,0004658;;1624,40;2288,00;;;
;;2289;20,94600;0,05300;0,019000;130,600;100,07;1612,7901;0,000;100,582;41,300;0,005;299,550;299,250;26,60;299,317;263,151;0,000;26,300;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,74;15,868;26,462;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;35,2727;0,00000;0,0000;-0,00083327;-0,00083327;0,00198;-1,84592;101,0941;28,458644;-0,000509;24,137028;24,112855;-0,0001;-0,1012;0,01;11,42;0,00;0,00;2,70;;44,152;43,994;0,0375301;20,94700;0,05400;0,00500;0,0004434;;1624,40;2289,00;;;
;;2290;20,94500;0,05300;0,007000;131,775;100,07;1612,7901;0,000;100,584;41,300;0,005;299,550;299,250;26,60;299,317;263,151;0,000;26,300;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,74;15,883;26,446;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;36,1840;0,00000;0,0000;0,00000000;0,00000000;0,00299;Infinity;101,1303;28,586378;-0,000475;24,245365;24,221083;-0,0001;-0,0948;0,01;11,42;0,00;0,00;3,01;;44,148;43,994;0,0384998;20,94600;0,05400;0,00900;0,0004532;;1624,40;2290,00;;;
;;2291;20,94500;0,05300;0,014000;129,250;100,07;1612,7901;0,000;100,574;41,300;0,005;299,550;299,250;26,60;299,350;263,151;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,74;15,875;26,436;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;59,7830;0,00000;0,0000;0,00000000;0,00000000;-0,00178;Infinity;101,1900;28,311174;-0,000526;24,011952;23,987904;-0,0001;-0,1041;0,01;11,42;0,00;0,00;3,28;;44,150;43,997;0,0636091;20,94500;0,05400;-0,01000;0,0007539;;1624,40;2291,00;;;
;;2292;20,94500;0,05400;-0,008000;128,875;100,07;1612,7901;0,000;100,584;41,300;0,005;299,650;299,250;26,60;299,350;263,151;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,74;15,885;26,484;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;70,7594;0,00000;0,0000;0,00000000;0,00000000;-0,00452;Infinity;101,2608;28,265356;-0,000526;23,981095;23,949083;-0,0001;-0,1039;0,01;11,42;0,00;0,00;3,27;;44,159;43,997;0,0752880;20,94500;0,05400;-0,02100;0,0008930;;1624,40;2292,00;;;
;;2293;20,94500;0,05300;-0,013000;127,950;100,07;1612,7901;0,000;100,584;41,300;0,005;299,550;299,250;26,60;299,317;263,145;0,000;26,300;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,74;15,894;26,433;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;66,5044;0,00000;0,0000;0,00000000;0,00000000;-0,00351;Infinity;101,3273;28,168438;-0,000458;23,890892;23,866965;-0,0001;-0,0901;0,01;11,42;0,00;0,00;3,26;;44,170;44,014;0,0707606;20,94500;0,05400;-0,01700;0,0008424;;1624,40;2293,00;;;
;;2294;20,94500;0,05300;-0,030000;129,750;100,06;1612,7901;0,000;100,586;41,300;0,005;299,550;299,250;26,60;299,317;263,151;0,000;26,300;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,74;15,904;26,462;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;48,5195;0,00000;0,0000;0,00000000;0,00000000;0,00222;Infinity;101,3758;28,365881;-0,000424;24,058352;24,034258;-0,0001;-0,0840;0,01;11,42;0,00;0,00;3,58;;44,176;44,014;0,0516247;20,94400;0,05400;0,00600;0,0006119;;1624,40;2294,00;;;
;;2295;20,94500;0,05300;-0,006000;131,375;100,06;1612,7901;0,000;100,576;41,300;0,005;299,550;299,250;26,60;299,317;263,145;0,000;26,300;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,74;15,889;26,446;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;39,9261;0,00000;0,0000;0,00000000;0,00000000;0,00349;Infinity;101,4158;28,542957;-0,000424;24,208538;24,184293;-0,0001;-0,0846;0,01;11,42;0,00;0,00;3,30;;44,176;44,022;0,0424813;20,94500;0,05300;0,01100;0,0005009;;1624,40;2295,00;;;
;;2296;20,94400;0,05400;-0,002000;124,300;100,06;1612,7901;0,000;100,582;41,300;0,005;299,550;299,250;26,60;299,317;263,145;0,000;26,300;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,75;15,875;26,468;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;39,8256;0,00000;0,0000;0,00000000;0,00000000;0,00315;Infinity;101,4556;27,763753;-0,000424;23,547660;23,524077;-0,0001;-0,0823;0,01;11,42;0,00;0,00;3,21;;44,174;44,022;0,0423744;20,94500;0,05300;0,01000;0,0005136;;1624,40;2296,00;;;
;;2297;20,94600;0,05300;-0,012000;124,900;100,07;1612,7901;0,000;100,576;41,300;0,005;299,550;299,250;26,60;299,350;263,145;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,75;15,875;26,446;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;39,1883;0,00000;0,0000;0,00000000;0,00000000;0,00218;Infinity;101,4948;27,830681;-0,000459;23,604425;23,580785;-0,0001;-0,0892;0,01;11,42;0,00;0,00;2,93;;44,172;44,018;0,0416964;20,94600;0,05300;0,00600;0,0005038;;1624,40;2297,00;;;
;;2298;20,94600;0,05300;-0,001000;128,400;100,06;1612,7901;0,000;100,584;41,300;0,005;299,550;299,250;26,60;299,350;263,151;0,000;26,400;26,500;25,700;301,550;;;;;0,00;0,00;0,00;3,00;10,75;15,889;26,457;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;46,5172;0,00000;0,0000;0,00000000;0,00000000;0,00146;Infinity;101,5413;28,217928;-0,000425;23,932866;23,908897;-0,0001;-0,0837;0,01;11,42;0,00;0,00;3,27;;44,171;44,018;0,0494943;20,94500;0,05400;0,00300;0,0005895;;1624,40;2298,00;;;
;;2299;20,94500;0,05400;0,009000;132,400;100,07;1612,7901;0,000;100,584;41,300;0,005;299,550;299,250;26,60;299,350;263,145;0,000;26,400;26,500;25,700;301,550;;;;;0,00;0,00;0,00;3,00;10,75;15,906;26,476;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;43,4111;0,00000;0,0000;0,00000000;0,00000000;0,00148;Infinity;101,5847;28,654089;-0,000476;24,302794;24,278455;-0,0001;-0,0953;0,01;11,42;0,00;0,00;3,02;;44,172;44,016;0,0461894;20,94600;0,05300;0,00300;0,0005418;;1624,40;2299,00;;;
;;2300;20,94600;0,05400;0,005000;127,375;100,07;1612,7901;0,000;100,584;41,300;0,005;299,650;299,250;26,60;299,350;263,145;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,75;15,854;26,470;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;54,3262;0,00000;0,0000;0,00000000;0,00000000;-0,00028;Infinity;101,6390;28,100382;-0,000493;23,841127;23,809302;-0,0001;-0,0968;0,01;11,42;0,00;0,00;3,25;;44,174;44,016;0,0578030;20,94500;0,05300;-0,00400;0,0006907;;1624,40;2300,00;;;
;;2301;20,94700;0,05400;0,009000;132,900;100,07;1612,7901;0,000;100,582;41,300;0,005;299,550;299,250;26,60;299,317;263,145;0,000;26,300;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,75;15,881;26,468;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;64,7113;0,00000;0,0000;0,00000000;0,00000000;-0,00282;Infinity;101,7037;28,708143;-0,000476;24,348640;24,324254;-0,0001;-0,0955;0,01;11,42;0,00;0,00;3,32;;44,180;44,024;0,0688528;20,94500;0,05400;-0,01400;0,0008045;;1624,40;2301,00;;;
;;2302;20,94600;0,05400;-0,010000;126,650;100,07;1612,7901;0,000;100,576;41,300;0,005;299,550;299,250;26,60;299,317;263,151;0,000;26,300;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,75;15,885;26,470;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;51,1851;0,00000;0,0000;0,00000000;0,00000000;0,00046;Infinity;101,7549;28,024974;-0,000476;23,769213;23,745408;-0,0001;-0,0932;0,01;11,42;0,00;0,00;3,24;;44,186;44,024;0,0544609;20,94500;0,05300;-0,00100;0,0006527;;1624,40;2302,00;;;
;;2303;20,94500;0,05400;-0,021000;130,550;100,07;1612,7901;0,000;100,576;41,300;0,005;299,550;299,250;26,60;299,350;263,145;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,75;15,896;26,465;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;49,9397;0,00000;0,0000;0,00000000;0,00000000;0,00097;Infinity;101,8049;28,453195;-0,000493;24,132407;24,108238;-0,0001;-0,0980;0,01;11,42;0,00;0,00;3,29;;44,189;44,036;0,0531358;20,94500;0,05300;0,00100;0,0006274;;1624,40;2303,00;;;
;;2304;20,94500;0,05400;-0,017000;131,325;100,07;1612,7901;0,000;100,582;41,300;0,005;299,550;299,250;26,60;299,350;263,145;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,76;15,902;26,449;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;61,0134;0,00000;0,0000;0,00000000;0,00000000;-0,00079;Infinity;101,8659;28,537525;-0,000476;24,203931;24,179691;-0,0001;-0,0949;0,01;11,42;0,00;0,00;3,60;;44,194;44,036;0,0649183;20,94400;0,05400;-0,00600;0,0007637;;1624,40;2304,00;;;
;;2305;20,94500;0,05300;0,006000;132,700;100,07;1612,7901;0,000;100,584;41,300;0,005;299,550;299,250;26,60;299,317;263,145;0,000;26,300;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,76;15,927;26,457;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;41,1561;0,00000;0,0000;0,00000000;0,00000000;0,00300;Infinity;101,9070;28,686533;-0,000493;24,330311;24,305944;-0,0001;-0,0988;0,01;11,42;0,00;0,00;3,32;;44,197;44,037;0,0437901;20,94500;0,05400;0,00900;0,0005136;;1624,40;2305,00;;;
;;2306;20,94400;0,05300;0,011000;129,525;100,07;1612,7901;0,000;100,584;41,300;0,005;299,550;299,250;26,60;299,350;263,145;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,76;15,919;26,476;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;36,8839;0,00000;0,0000;-0,00083335;-0,00083335;0,00272;-1,83813;101,9439;28,341276;-0,000509;24,037484;24,013410;-0,0001;-0,1009;0,01;11,42;0,00;0,00;2,98;;44,195;44,037;0,0392445;20,94600;0,05400;0,00800;0,0004658;;1624,40;2306,00;;;
;;2307;20,94500;0,05300;0,010000;130,250;100,07;1612,7901;0,000;100,574;41,300;0,005;299,650;299,250;26,60;299,350;263,151;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,76;15,883;26,468;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;34,9484;0,00000;0,0000;0,00583347;0,00583347;0,00348;0,18877;101,9789;28,415742;-0,000475;24,108687;24,076504;-0,0001;-0,0943;0,01;11,42;0,00;0,00;2,99;;44,191;44,032;0,0371851;20,94600;0,05300;0,01100;0,0004405;;1624,40;2307,00;;;
;;2308;20,94500;0,05400;0,006000;128,250;100,07;1612,7801;0,000;100,584;41,300;0,005;299,550;299,250;26,60;299,350;263,145;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,76;15,891;26,460;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;43,4752;0,00000;0,0000;0,00583347;0,00583347;0,00221;0,26129;102,0223;28,201440;-0,000475;23,918882;23,894928;-0,0001;-0,0935;0,01;11,42;0,00;0,00;3,26;;44,189;44,032;0,0462577;20,94500;0,05400;0,00600;0,0005515;;1624,39;2308,00;;;
;;2309;20,94600;0,05300;0,003000;128,500;100,07;1612,7801;0,000;100,588;41,300;0,005;299,650;299,250;26,60;299,350;263,145;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,76;15,881;26,468;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;36,7315;0,00000;0,0000;-0,00083335;-0,00083335;0,00271;-1,83054;102,0591;28,224204;-0,000457;23,946180;23,914215;-0,0001;-0,0900;0,01;11,42;0,00;0,00;2,97;;44,187;44,025;0,0390823;20,94600;0,05400;0,00800;0,0004658;;1624,39;2309,00;;;
;;2310;20,94500;0,05300;0,003000;131,575;100,07;1612,7801;0,000;100,584;41,300;0,005;299,650;299,250;26,60;299,350;263,151;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,76;15,914;26,468;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;38,4449;0,00000;0,0000;0,00000000;0,00000000;0,00148;Infinity;102,0975;28,559909;-0,000508;24,231002;24,198657;-0,0001;-0,1013;0,01;11,42;0,00;0,00;2,71;;44,184;44,025;0,0409054;20,94700;0,05300;0,00300;0,0004814;;1624,39;2310,00;;;
;;2311;20,94600;0,05400;-0,004000;130,150;100,08;1612,7801;0,000;100,584;41,300;0,005;299,650;299,250;26,60;299,350;263,145;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,77;15,891;26,446;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;67,3181;0,00000;0,0000;0,00000000;0,00000000;-0,00454;Infinity;102,1648;28,404831;-0,000593;24,099430;24,067260;-0,0001;-0,1176;0,01;11,42;0,00;0,00;2,99;;44,188;44,032;0,0716265;20,94600;0,05300;-0,02100;0,0008453;;1624,39;2311,00;;;
;;2312;20,94500;0,05300;-0,014000;129,950;100,07;1612,7801;0,000;100,576;41,300;0,005;299,650;299,250;26,60;299,317;263,151;0,000;26,300;26,500;25,700;301,550;;;;;0,00;0,00;0,00;3,00;10,77;15,902;26,473;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;67,2664;0,00000;0,0000;0,00000000;0,00000000;-0,00454;Infinity;102,2321;28,382999;-0,000524;24,080906;24,048761;-0,0001;-0,1039;0,01;11,42;0,00;0,00;2,99;;44,198;44,032;0,0715714;20,94600;0,05300;-0,02100;0,0008453;;1624,39;2312,00;;;
;;2313;20,94500;0,05300;-0,001000;126,700;100,08;1612,7801;0,000;100,584;41,300;0,005;299,650;299,250;26,60;299,350;263,151;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,77;15,881;26,465;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;74,1514;0,00000;0,0000;0,00000000;0,00000000;-0,00547;Infinity;102,3062;28,025827;-0,000558;23,777872;23,746131;-0,0001;-0,1092;0,01;11,42;-0,01;0,00;3,24;;44,210;44,055;0,0788971;20,94500;0,05400;-0,02500;0,0009436;;1624,39;2313,00;;;
;;2314;20,94500;0,05400;0,001000;128,400;100,08;1612,7801;0,000;100,576;41,300;0,005;299,650;299,250;26,60;299,350;263,145;0,000;26,400;26,500;25,700;301,550;;;;;0,00;0,00;0,00;3,00;10,77;15,852;26,462;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;64,6005;0,00000;0,0000;0,00000000;0,00000000;-0,00302;Infinity;102,3708;28,213219;-0,000557;23,936860;23,904907;-0,0001;-0,1098;0,01;11,42;0,00;0,00;3,26;;44,220;44,055;0,0687350;20,94500;0,05400;-0,01500;0,0008171;;1624,39;2314,00;;;
;;2315;20,94500;0,05400;-0,006000;127,200;100,08;1612,7801;0,000;100,582;41,300;0,005;299,550;299,250;26,60;299,350;263,151;0,000;26,400;26,500;25,700;301,450;;;;;0,00;0,00;0,00;3,00;10,77;15,860;26,457;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;44,5584;0,00000;0,0000;0,00000000;0,00000000;0,00071;Infinity;102,4154;28,085759;-0,000591;23,820768;23,796911;-0,0001;-0,1159;0,01;11,42;0,00;0,00;2,96;;44,225;44,068;0,0474102;20,94600;0,05400;0,00000;0,0005671;;1624,39;2315,00;;;
