General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;2255;20,92200;0,05900;-0,004000;132,150;100,06;1633,2601;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,59;15,255;26,299;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,3308;0,00000;0,0000;-0,00083335;-0,00083335;-0,00232;-3,98393;40,8500;28,555616;-0,000407;24,340553;24,316297;-0,0001;-0,0098;0,00;0,55;0,00;0,00;1,15;;18,110;18,123;0,1708066;20,92200;0,05900;-0,01300;0,0020097;;1644,87;2255,00;;;
;;2256;20,92100;0,05900;-0,007000;123,775;100,05;1633,2601;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,59;15,265;26,307;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,5050;0,00000;0,0000;0,00000000;0,00000000;-0,00249;Infinity;40,8695;27,635951;-0,000306;23,556639;23,533164;-0,0001;-0,0072;0,00;0,55;0,00;0,00;1,15;;18,111;18,123;0,1723464;20,92100;0,05800;-0,01400;0,0020953;;1644,87;2256,00;;;
;;2257;20,92100;0,05800;-0,017000;133,175;100,06;1633,2601;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,60;15,257;26,307;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,3548;0,00000;0,0000;0,00000000;0,00000000;-0,00283;Infinity;40,8898;28,666146;-0,000356;24,434767;24,410418;-0,0001;-0,0086;0,00;0,55;0,00;0,00;1,19;;18,111;18,124;0,1798547;20,92100;0,05800;-0,01500;0,0021079;;1644,87;2257,00;;;
;;2258;20,92100;0,05800;-0,011000;126,925;100,06;1633,2601;0,000;100,530;41,200;0,000;301,050;300,750;27,10;302,283;263,151;0,000;29,700;29,200;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,60;15,236;26,329;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,2727;0,00000;0,0000;0,00000000;0,00000000;-0,00153;Infinity;40,9091;27,985401;-0,000340;23,854506;23,830735;-0,0001;-0,0080;0,00;0,55;0,00;0,00;1,16;;18,112;18,124;0,1702936;20,92100;0,05800;-0,01000;0,0020448;;1644,87;2258,00;;;
;;2259;20,92100;0,05800;-0,002000;124,800;100,05;1633,2601;0,000;100,534;41,200;0,000;301,050;300,750;27,10;302,283;263,151;0,000;29,600;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,60;15,307;26,318;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,4669;0,00000;0,0000;-0,00083335;-0,00083335;-0,00225;-3,36214;40,9286;27,750144;-0,000289;23,653975;23,630404;-0,0001;-0,0068;0,00;0,55;0,00;0,00;1,15;;18,113;18,126;0,1720095;20,92100;0,05800;-0,01300;0,0020827;;1644,87;2259,00;;;
;;2260;20,92100;0,05900;-0,003000;131,650;100,06;1633,2601;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,60;15,257;26,310;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,5304;0,00000;0,0000;0,00583347;0,00583347;0,00070;0,49331;40,9471;28,501544;-0,000390;24,294462;24,270252;-0,0001;-0,0094;0,00;0,55;0,00;0,00;1,18;;18,113;18,126;0,1637346;20,92100;0,05800;-0,00100;0,0019311;;1644,87;2260,00;;;
;;2261;20,92100;0,05900;0,002000;132,775;100,06;1633,2501;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,283;263,151;0,000;29,700;29,200;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,60;15,231;26,329;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,8027;0,00000;0,0000;0,00583347;0,00583347;0,00323;0,49541;40,9639;28,623063;-0,000390;24,398044;24,373731;-0,0001;-0,0094;0,00;0,55;0,00;0,00;1,15;;18,113;18,126;0,1484691;20,92200;0,05800;0,00900;0,0017445;;1644,86;2261,00;;;
;;2262;20,92100;0,05900;0,001000;123,525;100,05;1633,2501;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,60;15,219;26,323;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,3794;0,00000;0,0000;-0,00083335;-0,00083335;0,00482;-3,34492;40,9793;27,608028;-0,000288;23,532837;23,509387;-0,0001;-0,0067;0,00;0,55;0,00;0,00;1,11;;18,112;18,126;0,1358920;20,92200;0,05800;0,01600;0,0016560;;1644,86;2262,00;;;
;;2263;20,92200;0,05800;0,000000;130,275;100,06;1633,2501;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,60;15,214;26,318;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,5865;0,00000;0,0000;0,00000000;0,00000000;-0,00105;Infinity;40,9979;28,352313;-0,000372;24,167259;24,143176;-0,0001;-0,0089;0,00;0,55;0,00;0,00;1,14;;18,112;18,126;0,1642301;20,92200;0,05900;-0,00800;0,0019466;;1644,86;2263,00;;;
;;2264;20,92200;0,05900;-0,001000;126,000;100,06;1633,2501;0,000;100,528;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,61;15,200;26,307;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,6370;0,00000;0,0000;-0,00083335;-0,00083335;-0,00177;-3,89012;41,0165;27,883240;-0,000321;23,767425;23,743741;-0,0001;-0,0076;0,00;0,55;0,00;0,00;1,12;;18,112;18,126;0,1646761;20,92200;0,05900;-0,01100;0,0019844;;1644,86;2264,00;;;
;;2265;20,92100;0,05900;0,005000;133,725;100,06;1633,2501;0,000;100,534;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,61;15,250;26,318;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,1037;0,00000;0,0000;0,00583347;0,00583347;-0,00335;0,57251;41,0376;28,725280;-0,000371;24,485172;24,460773;-0,0001;-0,0090;0,00;0,55;0,00;0,00;1,23;;18,113;18,127;0,1864722;20,92000;0,05900;-0,01700;0,0021809;;1644,86;2265,00;;;
;;2266;20,92100;0,05800;-0,013000;130,250;100,06;1633,2401;0,000;100,534;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,61;15,257;26,326;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,3118;0,00000;0,0000;0,00583347;0,00583347;-0,00230;0,49068;41,0569;28,349593;-0,000354;24,164941;24,140860;-0,0001;-0,0085;0,00;0,55;0,00;0,00;1,14;;18,113;18,127;0,1706389;20,92200;0,05800;-0,01300;0,0020223;;1644,85;2266,00;;;
;;2267;20,92200;0,05800;-0,014000;133,200;100,05;1633,2401;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,61;15,206;26,321;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,4074;0,00000;0,0000;-0,00083335;-0,00083335;-0,00233;-3,99972;41,0763;28,668836;-0,000320;24,437060;24,412708;-0,0001;-0,0078;0,00;0,55;0,00;0,00;1,15;;18,114;18,129;0,1714838;20,92200;0,05900;-0,01300;0,0020097;;1644,85;2267,00;;;
;;2268;20,92100;0,05800;-0,015000;131,600;100,06;1633,2401;0,000;100,528;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,61;15,250;26,318;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,5580;0,00000;0,0000;0,00000000;0,00000000;-0,00055;Infinity;41,0949;28,496131;-0,000370;24,289848;24,265643;-0,0001;-0,0089;0,00;0,55;0,00;0,00;1,15;;18,114;18,129;0,1639783;20,92200;0,05800;-0,00600;0,0019339;;1644,85;2268,00;;;
;;2269;20,92100;0,05800;-0,010000;123,975;100,06;1633,2401;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,61;15,267;26,321;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,1013;0,00000;0,0000;0,00000000;0,00000000;0,00020;Infinity;41,1130;27,658270;-0,000370;23,575663;23,552169;-0,0001;-0,0087;0,00;0,55;0,00;0,00;1,15;;18,115;18,130;0,1599432;20,92100;0,05900;-0,00300;0,0019437;;1644,85;2269,00;;;
;;2270;20,92100;0,05800;-0,013000;127,225;100,06;1633,2401;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,61;15,259;26,315;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,9773;0,00000;0,0000;0,00000000;0,00000000;0,00094;Infinity;41,1309;28,018455;-0,000369;23,882681;23,858882;-0,0001;-0,0088;0,00;0,55;0,00;0,00;1,16;;18,114;18,130;0,1588472;20,92100;0,05900;0,00000;0,0019059;;1644,85;2270,00;;;
;;2271;20,92100;0,05800;-0,001000;122,675;100,06;1633,2401;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,62;15,214;26,321;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,9763;0,00000;0,0000;0,00000000;0,00000000;0,00117;Infinity;41,1479;27,512875;-0,000369;23,451730;23,428360;-0,0001;-0,0086;0,00;0,55;0,00;0,00;1,11;;18,114;18,129;0,1500029;20,92200;0,05900;0,00100;0,0018329;;1644,85;2271,00;;;
;;2272;20,92100;0,05800;0,009000;127,575;100,05;1633,2401;0,000;100,534;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,62;15,193;26,318;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,9210;0,00000;0,0000;-0,00083335;-0,00083335;0,00317;-3,91436;41,1648;28,056968;-0,000318;23,915510;23,891678;-0,0001;-0,0076;0,00;0,55;0,00;0,00;1,16;;18,114;18,129;0,1495142;20,92100;0,05900;0,00900;0,0017922;;1644,85;2272,00;;;
;;2273;20,92200;0,05900;0,016000;129,125;100,06;1633,2401;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,62;15,235;26,315;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,4735;0,00000;0,0000;0,00583347;0,00583347;0,00020;0,56258;41,1833;28,226896;-0,000335;24,060355;24,036379;-0,0001;-0,0080;0,00;0,55;0,00;0,00;1,17;;18,114;18,129;0,1632315;20,92100;0,05900;-0,00300;0,0019437;;1644,85;2273,00;;;
;;2274;20,92200;0,05900;-0,008000;131,375;100,06;1633,2301;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,62;15,179;26,313;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,8774;0,00000;0,0000;0,00583347;0,00583347;-0,00030;0,56746;41,2022;28,471760;-0,000385;24,269074;24,244890;-0,0001;-0,0093;0,00;0,55;0,00;0,00;1,18;;18,114;18,129;0,1668009;20,92100;0,05900;-0,00500;0,0019690;;1644,84;2274,00;;;
;;2275;20,92200;0,05900;-0,011000;127,750;100,06;1633,2301;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,62;15,244;26,321;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,3360;0,00000;0,0000;-0,00083335;-0,00083335;-0,00178;-3,91704;41,2215;28,076205;-0,000368;23,931907;23,908058;-0,0001;-0,0087;0,00;0,55;0,00;0,00;1,17;;18,114;18,129;0,1708533;20,92100;0,05900;-0,01100;0,0020448;;1644,84;2275,00;;;
;;2276;20,92200;0,05800;-0,017000;125,525;100,06;1633,2301;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,62;15,278;26,307;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,6313;0,00000;0,0000;0,00000000;0,00000000;-0,00275;Infinity;41,2402;27,830632;-0,000368;23,722583;23,698943;-0,0001;-0,0087;0,00;0,55;0,00;0,00;1,09;;18,115;18,129;0,1646265;20,92300;0,05800;-0,01500;0,0019873;;1644,84;2276,00;;;
;;2277;20,92000;0,05900;-0,013000;130,200;100,06;1633,2301;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,63;15,244;26,323;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,9442;0,00000;0,0000;0,00000000;0,00000000;-0,00155;Infinity;41,2591;28,344150;-0,000419;24,160301;24,136225;-0,0001;-0,0100;0,00;0,55;0,00;0,00;1,14;;18,115;18,130;0,1673910;20,92200;0,05800;-0,01000;0,0019844;;1644,84;2277,00;;;
;;2278;20,92200;0,05800;-0,013000;123,925;100,07;1633,2301;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,600;29,400;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,63;15,208;26,313;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,6544;0,00000;0,0000;0,00000000;0,00000000;-0,00005;Infinity;41,2768;27,652692;-0,000470;23,570908;23,547420;-0,0001;-0,0110;0,00;0,55;0,00;0,00;1,11;;18,115;18,130;0,1559946;20,92200;0,05900;-0,00400;0,0018960;;1644,84;2278,00;;;
;;2279;20,92200;0,05900;-0,006000;130,325;100,07;1633,2301;0,000;100,528;41,200;0,000;301,050;300,750;27,10;302,283;263,151;0,000;29,600;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,63;15,231;26,313;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,3452;0,00000;0,0000;0,00000000;0,00000000;0,00270;Infinity;41,2941;28,357753;-0,000470;24,171896;24,147809;-0,0001;-0,0113;0,00;0,55;0,00;0,00;1,18;;18,115;18,130;0,1532626;20,92100;0,05900;0,00700;0,0018174;;1644,84;2279,00;;;
;;2280;20,92200;0,05900;-0,003000;130,050;100,06;1633,2301;0,000;100,528;41,200;0,000;301,050;300,750;27,10;302,283;263,151;0,000;29,600;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,63;15,231;26,315;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,2057;0,00000;0,0000;-0,00083335;-0,00083335;0,00295;-3,95215;41,3113;28,327818;-0,000419;24,146380;24,122318;-0,0001;-0,0100;0,00;0,55;0,00;0,00;1,18;;18,114;18,130;0,1520292;20,92100;0,05900;0,00800;0,0018048;;1644,84;2280,00;;;
;;2281;20,92100;0,05900;0,000000;130,050;100,06;1633,2301;0,000;100,528;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,63;15,219;26,329;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,6004;0,00000;0,0000;0,00583347;0,00583347;0,00095;0,56459;41,3289;28,327818;-0,000419;24,146380;24,122318;-0,0001;-0,0100;0,00;0,55;0,00;0,00;1,14;;18,114;18,130;0,1555175;20,92200;0,05900;0,00000;0,0018455;;1644,84;2281,00;;;
;;2282;20,92100;0,05900;0,001000;126,625;100,06;1633,2201;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,283;263,151;0,000;29,600;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,63;15,219;26,307;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,0499;0,00000;0,0000;0,00583347;0,00583347;0,00390;0,48380;41,3450;27,952308;-0,000386;23,826298;23,802555;-0,0001;-0,0091;0,00;0,55;0,00;0,00;1,13;;18,113;18,130;0,1418172;20,92200;0,05800;0,01200;0,0017065;;1644,83;2282,00;;;
;;2283;20,92200;0,05900;0,009000;124,150;100,06;1633,2201;0,000;100,528;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,63;15,257;26,318;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,0998;0,00000;0,0000;-0,00083335;-0,00083335;0,00435;-3,86146;41,3611;27,677783;-0,000369;23,592296;23,568786;-0,0001;-0,0086;0,00;0,55;0,00;0,00;1,15;;18,113;18,129;0,1422580;20,92100;0,05900;0,01400;0,0017290;;1644,83;2283,00;;;
;;2284;20,92100;0,05900;-0,003000;125,650;100,06;1633,2201;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,317;263,151;0,000;29,600;29,400;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,64;15,242;26,302;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,0313;0,00000;0,0000;0,00000000;0,00000000;0,00265;Infinity;41,3781;27,844486;-0,000369;23,734392;23,710740;-0,0001;-0,0087;0,00;0,55;0,00;0,00;1,16;;18,112;18,129;0,1504886;20,92100;0,05900;0,00700;0,0018174;;1644,83;2284,00;;;
;;2285;20,92100;0,05900;-0,005000;131,625;100,06;1633,2201;0,000;100,532;41,200;0,000;301,050;300,750;27,10;302,383;263,151;0,000;29,700;29,400;28,600;301,950;;;;;0,00;0,00;0,00;1,00;15,64;15,257;26,307;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,1946;0,00000;0,0000;0,00000000;0,00000000;-0,00005;Infinity;41,3963;28,498838;-0,000386;24,292155;24,267948;-0,0001;-0,0093;0,00;0,55;0,00;0,00;1,15;;18,112;18,128;0,1607679;20,92200;0,05900;-0,00400;0,0018960;;1644,83;2285,00;;;
;;2286;20,92100;0,05800;-0,011000;128,925;100,06;1633,2201;0,000;100,534;41,200;0,000;301,050;300,850;27,10;302,350;263,151;0,000;29,700;29,400;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,64;15,227;26,321;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,3033;0,00000;0,0000;0,00000000;0,00000000;-0,00129;Infinity;41,4156;28,205027;-0,000369;24,041713;24,025742;-0,0001;-0,0088;0,00;0,55;0,00;0,00;1,17;;18,112;18,128;0,1705636;20,92100;0,05800;-0,00900;0,0020321;;1644,83;2286,00;;;
;;2287;20,92100;0,05800;-0,015000;133,700;100,06;1633,2201;0,000;100,528;41,200;0,000;301,050;300,850;27,10;302,317;263,151;0,000;29,700;29,300;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,64;15,261;26,347;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,6102;0,00000;0,0000;0,00000000;0,00000000;-0,00233;Infinity;41,4362;28,722593;-0,000369;24,482883;24,466618;-0,0001;-0,0090;0,00;0,55;0,00;0,00;1,23;;18,113;18,129;0,1821117;20,92000;0,05900;-0,01300;0,0021304;;1644,83;2287,00;;;
;;2288;20,92300;0,05900;-0,010000;125,225;100,06;1633,2201;0,000;100,534;41,200;0,000;301,050;300,850;27,10;302,383;263,151;0,000;29,700;29,400;28,600;301,950;;;;;0,00;0,00;0,00;1,00;15,64;15,257;26,318;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,5895;0,00000;0,0000;-0,00083335;-0,00083335;-0,00152;-3,87815;41,4558;27,797355;-0,000386;23,694218;23,678477;-0,0001;-0,0091;0,00;0,55;0,00;0,00;1,19;;18,114;18,129;0,1730927;20,92000;0,05900;-0,01000;0,0020925;;1644,83;2288,00;;;
;;2289;20,92200;0,05900;-0,004000;132,650;100,07;1633,2201;0,000;100,528;41,200;0,000;301,050;300,850;27,10;302,350;263,151;0,000;29,700;29,400;28,500;301,950;;;;;0,00;0,00;0,00;1,00;15,64;15,177;26,310;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,8354;0,00000;0,0000;0,00583347;0,00583347;0,00323;0,57021;41,4736;28,609586;-0,000437;24,386557;24,370356;-0,0001;-0,0106;0,00;0,55;0,00;0,00;1,22;;18,114;18,130;0,1575940;20,92000;0,05900;0,00900;0,0018525;;1644,83;2289,00;;;
;;2290;20,92200;0,05900;0,007000;129,775;100,07;1633,2101;0,000;100,532;41,200;0,000;301,050;300,850;27,10;302,350;263,151;0,000;29,600;29,400;28,600;301,950;;;;;0,00;0,00;0,00;1,00;15,64;15,231;26,342;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,9736;0,00000;0,0000;0,00583347;0,00583347;0,00370;0,56400;41,4916;28,297853;-0,000437;24,120837;24,104813;-0,0001;-0,0105;0,00;0,55;0,00;0,00;1,25;;18,114;18,130;0,1588148;20,91900;0,05900;0,01100;0,0018876;;1644,82;2290,00;;;
