General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
;;720;20,94700;0,05700;0,020000;121,775;100,47;1635,5300;0,000;100,082;43,100;0,005;302,250;301,450;26,50;317,350;263,158;0,000;42,200;45,700;44,700;302,050;;;;;0,00;0,00;0,00;3,00;3,53;15,259;26,598;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,3595;0,00000;0,0000;0,00000000;0,00000000;0,00292;Infinity;3,8228;27,293823;-0,003913;23,357747;23,295923;-0,0008;-0,0905;0,00;0,00;0,00;0,00;0,40;;5,307;5,321;0,0296844;20,94800;0,05700;0,02000;0,0003668;;1673,66;720,00;;;
;;721;20,94700;0,05700;0,001000;124,325;100,47;1635,5300;0,000;100,082;43,100;0,005;302,250;301,350;26,50;317,350;263,158;0,000;42,200;45,700;44,700;302,050;;;;;0,00;0,00;0,00;3,00;3,53;15,242;26,574;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,6101;0,00000;0,0000;-0,00083415;-0,00083415;-0,00070;-3,37337;3,8274;27,578112;-0,003947;23,601038;23,530762;-0,0008;-0,0922;0,00;0,00;0,00;0,00;0,37;;5,305;5,319;0,0407346;20,94900;0,05700;0,00500;0,0004963;;1673,66;721,00;;;
;;722;20,94700;0,05700;-0,008000;128,750;100,47;1635,5300;0,000;100,078;43,100;0,005;302,250;301,450;26,50;317,350;263,158;0,000;42,200;45,700;44,700;302,050;;;;;0,00;0,00;0,00;3,00;3,53;15,282;26,588;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,1367;0,00000;0,0000;0,00583903;0,00583903;-0,00344;0,41685;3,8336;28,064604;-0,003929;24,017372;23,953803;-0,0008;-0,0934;0,00;0,00;0,00;0,00;0,37;;5,305;5,319;0,0542238;20,94900;0,05600;-0,00600;0,0006481;;1673,66;722,00;;;
;;723;20,94600;0,05700;-0,007000;132,200;100,47;1635,5200;0,000;100,084;43,100;0,005;302,250;301,350;26,50;317,350;263,158;0,000;42,200;45,700;44,700;302,050;;;;;0,00;0,00;0,00;3,00;3,53;15,284;26,598;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,7659;0,00000;0,0000;0,00583903;0,00583903;-0,00248;0,49694;3,8403;28,438129;-0,003963;24,337031;24,264564;-0,0008;-0,0955;0,00;0,00;0,00;0,00;0,45;;5,307;5,320;0,0597839;20,94700;0,05700;-0,00200;0,0007055;;1673,65;723,00;;;
;;724;20,94800;0,05800;0,005000;124,375;100,47;1635,5200;0,000;100,080;43,100;0,005;302,250;301,350;26,50;317,350;263,158;0,000;42,200;45,700;44,700;302,050;;;;;0,00;0,00;0,00;3,00;3,54;15,294;26,609;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,6770;0,00000;0,0000;-0,00083415;-0,00083415;-0,00289;-3,37404;3,8460;27,583657;-0,003963;23,605784;23,535494;-0,0008;-0,0926;0,00;0,00;0,00;0,00;0,37;;5,308;5,320;0,0501623;20,94900;0,05700;-0,00400;0,0006101;;1673,65;724,00;;;
;;725;20,94800;0,05700;0,008000;130,525;100,48;1635,5200;0,000;100,082;43,100;0,005;302,250;301,350;26,50;317,350;263,158;0,000;42,200;45,700;44,700;302,050;;;;;0,00;0,00;0,00;3,00;3,54;15,276;26,612;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,0850;0,00000;0,0000;0,00000000;0,00000000;0,00178;Infinity;3,8501;28,257397;-0,004048;24,182363;24,110356;-0,0009;-0,0969;0,00;0,00;0,00;0,00;0,41;;5,308;5,321;0,0360953;20,94800;0,05700;0,01500;0,0004301;;1673,65;725,00;;;
;;726;20,94800;0,05700;0,013000;127,450;100,48;1635,5200;0,000;100,084;43,100;0,005;302,250;301,350;26,50;317,317;263,158;0,000;42,100;45,700;44,700;302,050;;;;;0,00;0,00;0,00;3,00;3,54;15,301;26,598;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8370;0,00000;0,0000;0,00000000;0,00000000;0,00422;Infinity;3,8529;27,922559;-0,004030;23,895812;23,824658;-0,0008;-0,0953;0,00;0,00;0,00;0,00;0,41;;5,305;5,321;0,0250680;20,94800;0,05700;0,02500;0,0003035;;1673,65;726,00;;;
;;727;20,94700;0,05800;0,015000;125,675;100,48;1635,5200;0,000;100,082;43,100;0,005;302,250;301,350;26,50;317,283;263,151;0,000;42,100;45,600;44,700;302,050;;;;;0,00;0,00;0,00;3,00;3,54;15,267;26,585;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8172;0,00000;0,0000;0,00000000;0,00000000;0,00419;Infinity;3,8557;27,727439;-0,004046;23,728830;23,658174;-0,0008;-0,0950;0,00;0,00;0,00;0,00;0,41;;5,302;5,315;0,0248929;20,94800;0,05700;0,02500;0,0003035;;1673,65;727,00;;;
;;728;20,94700;0,05700;0,033000;129,000;100,48;1635,5200;0,000;100,084;43,100;0,005;302,250;301,350;26,50;317,317;263,158;0,000;42,100;45,700;44,700;302,050;;;;;0,00;0,00;0,00;3,00;3,54;15,273;26,588;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,6128;0,00000;0,0000;0,00000000;0,00000000;0,00474;Infinity;3,8584;28,091838;-0,004045;24,040679;23,969094;-0,0009;-0,0963;0,00;0,00;0,00;0,00;0,41;;5,298;5,315;0,0230869;20,94800;0,05700;0,02700;0,0002782;;1673,65;728,00;;;
;;729;20,94700;0,05700;0,029000;128,450;100,48;1635,5200;0,000;100,082;43,100;0,005;302,250;301,350;26,50;317,250;263,151;0,000;42,100;45,600;44,600;302,050;;;;;0,00;0,00;0,00;3,00;3,54;15,263;26,574;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,1413;0,00000;0,0000;0,00000000;0,00000000;0,00275;Infinity;3,8625;28,031889;-0,004027;23,989376;23,917943;-0,0008;-0,0956;0,00;0,00;0,00;0,00;0,44;;5,296;5,310;0,0365927;20,94700;0,05700;0,01900;0,0004398;;1673,65;729,00;;;
;;730;20,94600;0,05700;0,025000;131,025;100,48;1635,5200;0,000;100,078;43,100;0,005;302,250;301,350;26,50;317,250;263,151;0,000;42,100;45,600;44,600;302,150;;;;;0,00;0,00;0,00;3,00;3,54;15,280;26,590;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,6691;0,00000;0,0000;0,00000000;0,00000000;0,00178;Infinity;3,8672;28,311467;-0,004045;24,228636;24,156491;-0,0009;-0,0970;0,00;0,00;0,00;0,00;0,45;;5,294;5,310;0,0412558;20,94700;0,05700;0,01500;0,0004905;;1673,65;730,00;;;
;;731;20,94500;0,05700;0,020000;127,875;100,48;1635,5200;0,000;100,082;43,100;0,005;302,250;301,350;26,50;317,250;263,151;0,000;42,100;45,600;44,600;302,150;;;;;0,00;0,00;0,00;3,00;3,55;15,294;26,596;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,8137;0,00000;0,0000;-0,00083415;-0,00083415;-0,00071;-3,42119;3,8730;27,969076;-0,004080;23,935621;23,864349;-0,0009;-0,0967;0,00;0,00;0,00;0,00;0,44;;5,294;5,310;0,0513702;20,94700;0,05700;0,00500;0,0006170;;1673,65;731,00;;;
;;732;20,94800;0,05600;0,005000;133,150;100,48;1635,5200;0,000;100,082;43,100;0,005;302,250;301,350;26,50;317,250;263,151;0,000;42,100;45,600;44,600;302,150;;;;;0,00;0,00;0,00;3,00;3,55;15,273;26,590;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,7065;0,00000;0,0000;0,00583903;0,00583903;-0,00198;0,49872;3,8807;28,540126;-0,004046;24,424319;24,351592;-0,0009;-0,0978;0,00;0,00;0,00;0,00;0,52;;5,296;5,310;0,0680947;20,94500;0,05700;0,00000;0,0008010;;1673,65;732,00;;;
;;733;20,94900;0,05700;-0,006000;128,825;100,49;1635,5100;0,000;100,082;43,100;0,005;302,250;301,350;26,50;317,250;263,151;0,000;42,100;45,600;44,600;302,150;;;;;0,00;0,00;0,00;3,00;3,55;15,265;26,593;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,3174;0,00000;0,0000;0,00583903;0,00583903;-0,00170;0,49055;3,8870;28,072777;-0,004097;24,024367;23,952831;-0,0009;-0,0974;0,00;0,00;0,00;0,00;0,45;;5,299;5,312;0,0558209;20,94700;0,05700;0,00100;0,0006676;;1673,64;733,00;;;
;;734;20,94900;0,05700;-0,002000;129,575;100,49;1635,5100;0,000;100,082;43,100;0,005;302,250;301,350;26,50;317,250;263,151;0,000;42,100;45,600;44,600;302,150;;;;;0,00;0,00;0,00;3,00;3,55;15,246;26,590;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,2149;0,00000;0,0000;-0,00083415;-0,00083415;-0,00146;-3,44385;3,8932;28,154376;-0,004097;24,094198;24,022454;-0,0009;-0,0977;0,00;0,00;0,00;0,00;0,45;;5,300;5,312;0,0549151;20,94700;0,05700;0,00200;0,0006549;;1673,64;734,00;;;
;;735;20,94700;0,05700;-0,004000;127,450;100,49;1635,5100;0,000;100,082;43,100;0,005;302,250;301,350;26,50;317,250;263,151;0,000;42,100;45,600;44,600;302,150;;;;;0,00;0,00;0,00;3,00;3,55;15,290;26,612;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,4921;0,00000;0,0000;0,00000000;0,00000000;-0,00095;Infinity;3,8997;27,922559;-0,004097;23,895812;23,824658;-0,0009;-0,0969;0,00;0,00;0,00;0,00;0,48;;5,301;5,315;0,0573645;20,94600;0,05700;0,00400;0,0006900;;1673,64;735,00;;;
;;736;20,94900;0,05700;0,015000;127,400;100,49;1635,5100;0,000;100,082;43,100;0,005;302,250;301,350;26,50;317,217;263,151;0,000;42,100;45,500;44,600;302,150;;;;;0,00;0,00;0,00;3,00;3,55;15,255;26,617;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,4214;0,00000;0,0000;0,00000000;0,00000000;0,00447;Infinity;3,9041;27,917081;-0,004097;23,891124;23,819985;-0,0009;-0,0969;0,00;0,00;0,00;0,00;0,51;;5,302;5,315;0,0390672;20,94500;0,05700;0,02600;0,0004720;;1673,64;736,00;;;
;;737;20,94800;0,05700;0,025000;129,000;100,48;1635,5100;0,000;100,082;43,000;0,005;302,250;301,350;26,50;317,183;263,151;0,000;42,100;45,500;44,500;302,150;;;;;0,00;0,00;0,00;3,00;3,55;15,246;26,596;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,2353;0,00000;0,0000;-0,00083415;-0,00083415;0,00078;-2,92077;3,9094;28,091838;-0,004046;24,040679;23,969094;-0,0009;-0,0963;0,00;0,00;0,00;0,00;0,45;;5,301;5,316;0,0462589;20,94700;0,05600;0,01100;0,0005537;;1673,64;737,00;;;
;;738;20,94800;0,05700;0,025000;131,225;100,48;1635,5100;0,000;100,082;43,000;0,005;302,250;301,350;26,50;317,183;263,145;0,000;42,100;45,500;44,500;302,150;;;;;0,00;0,00;0,00;3,00;3,56;15,246;26,590;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,8571;0,00000;0,0000;0,00583903;0,00583903;-0,00072;0,42084;3,9142;28,333067;-0,004029;24,247120;24,174920;-0,0009;-0,0967;0,00;0,00;0,00;0,00;0,38;;5,301;5,316;0,0429176;20,94900;0,05600;0,00500;0,0005089;;1673,64;738,00;;;
;;739;20,94800;0,05700;0,027000;125,775;100,48;1635,5000;0,000;100,082;43,000;0,005;302,150;301,350;26,50;317,183;263,145;0,000;42,100;45,500;44,500;302,150;;;;;0,00;0,00;0,00;3,00;3,56;15,273;26,588;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,6057;0,00000;0,0000;0,00583903;0,00583903;0,00077;0,41207;3,9188;27,743057;-0,004029;23,734341;23,671500;-0,0008;-0,0947;0,00;0,00;0,00;0,00;0,41;;5,300;5,315;0,0406958;20,94800;0,05600;0,01100;0,0004934;;1673,63;739,00;;;
;;740;20,94800;0,05700;0,019000;124,275;100,48;1635,5000;0,000;100,082;43,000;0,005;302,250;301,350;26,50;317,183;263,145;0,000;42,100;45,500;44,500;302,150;;;;;0,00;0,00;0,00;3,00;3,56;15,254;26,604;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,4063;0,00000;0,0000;-0,00083415;-0,00083415;-0,00094;-2,86678;3,9242;27,572566;-0,004046;23,596292;23,526030;-0,0008;-0,0945;0,00;0,00;0,00;0,00;0,40;;5,299;5,315;0,0477696;20,94800;0,05600;0,00400;0,0005819;;1673,63;740,00;;;
;;741;20,94700;0,05700;0,015000;130,625;100,48;1635,5000;0,000;100,078;43,000;0,005;302,150;301,250;26,50;317,183;263,145;0,000;42,100;45,500;44,500;302,150;;;;;0,00;0,00;0,00;3,00;3,56;15,244;26,622;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,4834;0,00000;0,0000;0,00000000;0,00000000;-0,00022;Infinity;3,9287;28,272897;-0,004011;24,187622;24,115576;-0,0008;-0,0960;0,00;0,00;0,00;0,00;0,38;;5,299;5,313;0,0396150;20,94900;0,05700;0,00700;0,0004710;;1673,63;741,00;;;
;;742;20,94700;0,05700;0,005000;129,275;100,48;1635,5000;0,000;100,082;43,000;0,005;302,150;301,250;26,50;317,183;263,145;0,000;42,100;45,500;44,500;302,150;;;;;0,00;0,00;0,00;3,00;3,56;15,280;26,604;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,2741;0,00000;0,0000;0,00000000;0,00000000;-0,00071;Infinity;3,9340;28,126419;-0,004046;24,062309;23,990636;-0,0009;-0,0964;0,00;0,00;0,00;0,00;0,41;;5,298;5,313;0,0466019;20,94800;0,05700;0,00500;0,0005566;;1673,63;742,00;;;
;;743;20,94700;0,05700;0,000000;128,825;100,48;1635,5000;0,000;100,082;43,000;0,005;302,150;301,250;26,50;317,183;263,145;0,000;42,100;45,500;44,500;302,150;;;;;0,00;0,00;0,00;3,00;3,56;15,255;26,614;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,2608;0,00000;0,0000;0,00000000;0,00000000;-0,00393;Infinity;3,9403;28,077422;-0,004080;24,020393;23,948844;-0,0009;-0,0970;0,00;0,00;0,00;0,00;0,38;;5,299;5,313;0,0553208;20,94900;0,05700;-0,00800;0,0006607;;1673,63;743,00;;;
;;744;20,94500;0,05700;0,001000;126,625;100,48;1635,5000;0,000;100,082;43,000;0,005;302,150;301,250;26,50;317,150;263,145;0,000;42,000;45,500;44,500;302,150;;;;;0,00;0,00;0,00;3,00;3,56;15,238;26,598;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,5025;0,00000;0,0000;-0,00083415;-0,00083415;0,00077;-3,40498;3,9448;27,836644;-0,004079;23,814406;23,743471;-0,0008;-0,0962;0,00;0,00;0,00;0,00;0,41;;5,299;5,313;0,0397838;20,94800;0,05700;0,01100;0,0004807;;1673,63;744,00;;;
;;745;20,94700;0,05700;0,002000;128,325;100,48;1635,5000;0,000;100,082;43,000;0,005;302,150;301,250;26,50;317,150;263,145;0,000;42,000;45,500;44,500;302,150;;;;;0,00;0,00;0,00;3,00;3,57;15,254;26,601;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,7104;0,00000;0,0000;0,00583903;0,00583903;0,00275;0,48968;3,9495;28,022882;-0,004062;23,973733;23,902324;-0,0009;-0,0964;0,00;0,00;0,00;0,00;0,48;;5,298;5,314;0,0416207;20,94600;0,05700;0,01900;0,0005002;;1673,63;745,00;;;
;;746;20,94700;0,05700;0,004000;125,750;100,49;1635,4900;0,000;100,082;43,000;0,005;302,150;301,250;26,50;317,117;263,145;0,000;42,000;45,500;44,400;302,150;;;;;0,00;0,00;0,00;3,00;3,57;15,294;26,604;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,3832;0,00000;0,0000;0,00583903;0,00583903;0,00420;0,48474;3,9529;27,740300;-0,004095;23,731982;23,661293;-0,0009;-0,0962;0,00;0,00;0,00;0,00;0,44;;5,296;5,314;0,0298940;20,94700;0,05700;0,02500;0,0003639;;1673,62;746,00;;;
;;747;20,94600;0,05600;0,026000;124,900;100,49;1635,4900;0,000;100,082;43,000;0,005;302,150;301,250;26,50;317,083;263,145;0,000;42,000;45,400;44,400;302,150;;;;;0,00;0,00;0,00;3,00;3,57;15,252;26,612;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,0351;0,00000;0,0000;-0,00083415;-0,00083415;0,00052;-3,88896;3,9579;27,646387;-0,004146;23,651639;23,581189;-0,0009;-0,0971;0,00;0,00;0,00;0,00;0,44;;5,295;5,312;0,0444904;20,94700;0,05800;0,01000;0,0005411;;1673,62;747,00;;;
;;748;20,94500;0,05600;0,011000;130,400;100,49;1635,4900;0,000;100,080;43,000;0,005;302,150;301,250;26,50;317,083;263,145;0,000;42,000;45,400;44,400;302,150;;;;;0,00;0,00;0,00;3,00;3,57;15,265;26,614;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,2640;0,00000;0,0000;0,00000000;0,00000000;0,00527;Infinity;3,9602;28,248536;-0,004129;24,166781;24,094797;-0,0009;-0,0988;0,00;0,00;0,01;0,00;0,41;;5,293;5,312;0,0200051;20,94800;0,05800;0,02900;0,0002402;;1673,62;748,00;;;
;;749;20,94700;0,05600;0,005000;124,050;100,49;1635,4900;0,000;100,082;43,000;0,005;302,150;301,250;26,50;317,083;263,145;0,000;42,000;45,400;44,400;302,150;;;;;0,00;0,00;0,00;3,00;3,57;15,246;26,612;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,2206;0,00000;0,0000;0,00000000;0,00000000;0,00101;Infinity;3,9644;27,552153;-0,004128;23,571022;23,500812;-0,0009;-0,0963;0,00;0,00;0,00;0,00;0,40;;5,290;5,311;0,0372929;20,94800;0,05800;0,01200;0,0004554;;1673,62;749,00;;;
;;750;20,94900;0,05600;0,011000;133,050;100,49;1635,4900;0,000;100,082;43,000;0,005;302,150;301,250;26,50;317,083;263,145;0,000;42,000;45,400;44,400;302,150;;;;;0,00;0,00;0,00;3,00;3,57;15,273;26,585;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,6347;0,00000;0,0000;0,00000000;0,00000000;0,00280;Infinity;3,9680;28,534128;-0,004110;24,411107;24,338395;-0,0009;-0,0993;0,00;0,00;0,00;0,00;0,42;;5,288;5,311;0,0321165;20,94800;0,05700;0,01900;0,0003795;;1673,62;750,00;;;
;;751;20,94800;0,05700;0,004000;132,900;100,49;1635,4900;0,000;100,080;43,000;0,005;302,150;301,250;26,50;317,083;263,145;0,000;42,000;45,400;44,400;302,150;;;;;0,00;0,00;0,00;3,00;3,57;15,255;26,617;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,0074;0,00000;0,0000;0,00000000;0,00000000;0,00331;Infinity;3,9730;28,518039;-0,004161;24,397342;24,324671;-0,0009;-0,1005;0,00;0,00;0,00;0,00;0,52;;5,287;5,309;0,0442451;20,94500;0,05800;0,02100;0,0005226;;1673,62;751,00;;;
;;752;20,94800;0,05700;0,007000;126,600;100,49;1635,4900;0,000;100,082;43,000;0,005;302,150;301,250;26,50;317,083;263,145;0,000;42,000;45,400;44,400;302,150;;;;;0,00;0,00;0,00;3,00;3,58;15,259;26,606;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,9943;0,00000;0,0000;0,00000000;0,00000000;-0,00021;Infinity;3,9790;27,833896;-0,004126;23,812055;23,741127;-0,0009;-0,0972;0,00;0,00;0,00;0,00;0,48;;5,287;5,309;0,0529655;20,94600;0,05800;0,00700;0,0006394;;1673,62;752,00;;;
;;753;20,94900;0,05700;0,005000;132,550;100,49;1635,4900;0,000;100,082;43,000;0,005;302,150;301,250;26,50;317,083;263,145;0,000;42,000;45,400;44,400;302,150;;;;;0,00;0,00;0,00;3,00;3,58;15,246;26,614;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,4843;0,00000;0,0000;0,00000000;0,00000000;0,00104;Infinity;3,9835;28,480462;-0,004143;24,365196;24,292620;-0,0009;-0,0999;0,00;0,00;0,00;0,00;0,42;;5,287;5,307;0,0396230;20,94800;0,05700;0,01200;0,0004680;;1673,62;753,00;;;
;;754;20,94800;0,05700;-0,008000;124,525;100,48;1635,4900;0,000;100,090;43,000;0,005;302,150;301,250;26,50;317,083;263,145;0,000;42,000;45,400;44,400;302,150;;;;;0,00;0,00;0,00;3,00;3,58;15,244;26,606;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,0060;0,00000;0,0000;-0,00083415;-0,00083415;-0,00240;-3,37662;3,9895;27,604853;-0,004021;23,616107;23,545763;-0,0008;-0,0940;0,00;0,00;0,00;0,00;0,40;;5,287;5,307;0,0530692;20,94800;0,05700;-0,00200;0,0006452;;1673,62;754,00;;;
;;755;20,94900;0,05700;0,011000;129,875;100,49;1635,4900;0,000;100,080;43,000;0,005;302,150;301,250;26,50;317,050;263,145;0,000;42,000;45,400;44,300;302,150;;;;;0,00;0,00;0,00;3,00;3,58;15,275;26,612;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,8600;0,00000;0,0000;0,00583903;0,00583903;-0,00071;0,49263;3,9954;28,191613;-0,004141;24,118084;24,046244;-0,0009;-0,0988;0,00;0,00;0,00;0,00;0,45;;5,288;5,307;0,0517790;20,94700;0,05700;0,00500;0,0006170;;1673,62;755,00;;;
